team,giornata,actual_module,actual_player_fv,optimal_module,optimal_player_fv,regret,module_matched
ETHANANITA,32,541,75.5,343,77.5,2.0,False
ETHANANITA,33,541,67.5,532,69.5,2.0,False
ETHANANITA,34,343,62.5,343,70.5,8.0,True
ETHANANITA,35,532,67.0,343,69.0,2.0,False
ETHANANITA,36,532,62.5,343,64.5,2.0,False
FANTA GPT,1,442,67.5,451,70.5,3.0,False
FANTA GPT,2,442,65.5,352,68.5,3.0,False
FANTA GPT,3,433,67.0,352,76.5,9.5,False
FANTA GPT,4,433,66.0,343,71.5,5.5,False
FANTA GPT,5,433,73.5,343,75.5,2.0,False
FANTA GPT,6,433,70.0,343,71.0,1.0,False
FANTA GPT,7,433,76.5,433,78.5,2.0,True
FANTA GPT,8,442,72.5,352,78.5,6.0,False
FANTA GPT,9,433,62.0,343,74.5,12.5,False
FANTA GPT,10,541,63.5,352,70.0,6.5,False
FANTA GPT,11,433,76.5,343,77.0,0.5,False
FANTA GPT,12,433,62.5,343,71.5,9.0,False
FANTA GPT,13,442,63.5,352,66.0,2.5,False
FANTA GPT,14,343,64.5,343,66.0,1.5,True
FANTA GPT,15,343,58.5,352,65.0,6.5,False
FANTA GPT,16,433,76.5,433,76.5,0.0,True
FANTA GPT,17,433,75.5,433,77.0,1.5,True
FANTA GPT,18,442,73.5,532,77.0,3.5,False
FANTA GPT,19,433,71.0,433,71.5,0.5,True
FANTA GPT,20,433,69.0,433,74.5,5.5,True
FANTA GPT,21,433,64.5,532,73.0,8.5,False
FANTA GPT,22,343,81.5,343,82.5,1.0,True
FANTA GPT,23,433,69.5,442,76.5,7.0,False
FANTA GPT,24,433,74.0,343,80.5,6.5,False
FANTA GPT,25,343,75.5,343,76.0,0.5,True
FANTA GPT,26,343,65.5,433,77.5,12.0,False
FANTA GPT,27,433,64.5,442,73.0,8.5,False
FANTA GPT,28,433,71.5,532,75.5,4.0,False
FANTA GPT,29,433,69.0,343,73.5,4.5,False
FANTA GPT,30,433,68.0,343,71.5,3.5,False
FANTA GPT,31,433,81.0,433,87.0,6.0,True
FANTA GPT,32,433,71.0,352,74.0,3.0,False
FANTA GPT,33,433,69.5,442,73.0,3.5,False
FANTA GPT,34,433,68.0,433,74.0,6.0,True
FANTA GPT,35,433,71.5,343,73.0,1.5,False
FANTA GPT,36,433,67.5,343,76.5,9.0,False
KKK,1,343,71.0,343,76.5,5.5,True
KKK,2,433,78.0,343,80.5,2.5,False
KKK,3,433,73.5,442,75.0,1.5,False
KKK,4,433,63.0,343,71.5,8.5,False
KKK,5,343,59.5,433,66.0,6.5,False
KKK,6,433,68.0,433,69.0,1.0,True
KKK,7,433,71.5,442,78.0,6.5,False
KKK,8,433,69.0,433,72.0,3.0,True
KKK,9,343,63.0,352,68.5,5.5,False
KKK,10,343,73.0,433,75.5,2.5,False
KKK,11,343,84.5,433,85.5,1.0,False
